Offer Title,Coupon Code,Description,Eligible Credit Cards,Eligible Debit Cards
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Axis KWIK Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",TVS Credit RBL Bank Gold Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Reliance SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Canara Bank Rupay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IDFC First Earn RuPay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PSB SimplySAVE SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",UNI Carbon Credit Card. (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB Rupay Millennial Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Yes Bank Card Anq Phi Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HDFC Bank Biz Power Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",UCO Bank SBI Card Elite (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Indian Navy Varunah Premium Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IndianOil Axis Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",CMA One Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Shaurya SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SBI Card Miles (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",South Indian Bank Simplysave SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",ICICI Bank Sapphiro Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IRCTC SBI Card Rupay (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",ICICI Bank HPCL Super Saver Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB Patanjali Rupay Platinum Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SBM Credilio Secured Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank Patanjali Vishisht RuPay Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Tata Neu Infinity HDFC Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank Novio RuPay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",South Indian Bank SimplySave SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",AU Bank Instapay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank Shoprite Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Fibe Axis Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",,
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank RuPay Platinum Insta Contactless Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO RuPay Platinum Personalised Contactless Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank RuPay Select Personalised Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank Visa Personalised Contactless Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank VISA Personalised International Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank RuPay Platinum International Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank RuPay Metal ETERNA Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,UCO Bank Aprajita Debit Card
Get flat ??100 discount using UCO Bank Debit Cards,UCOBANK100,"Pay using UCO Bank Debit Cards and get flat ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable twice per card during the offer period. Valid on all UCO Bank Debit Cards.",,
Get flat ??125 discount using select HSBC Credit Cards,HSBCINSTA,"Pay using select HSBC Credit Cards and get flat ??125 discount on orders above ??1500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards. Not valid on HSBC Live+/Cashback Credit Card.",HSBC Premier Mastercard Credit Card,
Get flat ??125 discount using select HSBC Credit Cards,HSBCINSTA,"Pay using select HSBC Credit Cards and get flat ??125 discount on orders above ??1500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards. Not valid on HSBC Live+/Cashback Credit Card.",HSBC Taj Credit Card,
Get flat ??125 discount using select HSBC Credit Cards,HSBCINSTA,"Pay using select HSBC Credit Cards and get flat ??125 discount on orders above ??1500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards. Not valid on HSBC Live+/Cashback Credit Card.",HSBC TravelOne Credit Card,
Get flat ??125 discount using select HSBC Credit Cards,HSBCINSTA,"Pay using select HSBC Credit Cards and get flat ??125 discount on orders above ??1500. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards. Not valid on HSBC Live+/Cashback Credit Card.",HSBC Visa Platinum Credit Card,
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC First Private Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC First Wealth Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC First Select Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC World Debit Mastercard Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC Visa Signature Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC Visa Platinum Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC Visa Classic Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC RuPay Platinum Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC RuPay Classic Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC Visa Platinum Business Debit Card
Get flat ??400 off using IDFC FIRST Bank Debit Cards,IDFCDC400,"Pay using IDFC FIRST Bank Debit Card & get flat ??400 discount on orders above ??2000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks per regulatory/manufacturer policies. Applicable once per user per week. Valid only on IDFC FIRST Bank Debit Cards. Other T&Cs may apply.",,IDFC Visa Signature Business Debit Card
Get 20% discount using Bank of Baroda Visa Debit Cards,VISABOBDC,"Pay using Bank of Baroda Visa Debit Cards & get 20% up to ??125 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Offer valid on select Bank of Baroda Visa Debit Cards. Valid only on Monday, Tuesday & Wednesday. Applicable twice per user per month. Other T&Cs may apply.",,Bank of Baroda World VISA Opulence Debit Card (Visa)
Get 20% discount using Bank of Baroda Visa Debit Cards,VISABOBDC,"Pay using Bank of Baroda Visa Debit Cards & get 20% up to ??125 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Offer valid on select Bank of Baroda Visa Debit Cards. Valid only on Monday, Tuesday & Wednesday. Applicable twice per user per month. Other T&Cs may apply.",,Bank of Baroda Visa Platinum Debit Card (Visa)
Get 20% discount using Bank of Baroda Visa Debit Cards,VISABOBDC,"Pay using Bank of Baroda Visa Debit Cards & get 20% up to ??125 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Offer valid on select Bank of Baroda Visa Debit Cards. Valid only on Monday, Tuesday & Wednesday. Applicable twice per user per month. Other T&Cs may apply.",,Bank of Baroda VISA Vyapaar Debit Card (Visa)
Get 20% discount using Bank of Baroda Visa Debit Cards,VISABOBDC,"Pay using Bank of Baroda Visa Debit Cards & get 20% up to ??125 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Offer valid on select Bank of Baroda Visa Debit Cards. Valid only on Monday, Tuesday & Wednesday. Applicable twice per user per month. Other T&Cs may apply.",,Bank of Baroda Visa Classic Debit Card (Visa)
Get 20% discount using Bank of Baroda Visa Debit Cards,VISABOBDC,"Pay using Bank of Baroda Visa Debit Cards & get 20% up to ??125 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Offer valid on select Bank of Baroda Visa Debit Cards. Valid only on Monday, Tuesday & Wednesday. Applicable twice per user per month. Other T&Cs may apply.",,Bank of Baroda World VISA Sapphire Debit Card (Visa)
Get 15% discount using Canara Bank Visa Credit Cards,VISACANARACC100,"Pay using Canara Bank Visa Credit Cards & get 15% up to ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on Canara Bank Visa Credit Cards. Other T&Cs may apply.",Canara Bank Visa Gold Credit Card (Visa),
Get 15% discount using Canara Bank Visa Credit Cards,VISACANARACC100,"Pay using Canara Bank Visa Credit Cards & get 15% up to ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on Canara Bank Visa Credit Cards. Other T&Cs may apply.",Canara Bank Visa Platinum Credit Card (Visa),
Get 15% discount using Canara Bank Visa Credit Cards,VISACANARACC100,"Pay using Canara Bank Visa Credit Cards & get 15% up to ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on Canara Bank Visa Credit Cards. Other T&Cs may apply.",Canara Bank Visa Corporate Credit Card (Visa),
Get 15% discount using Canara Bank Visa Credit Cards,VISACANARACC100,"Pay using Canara Bank Visa Credit Cards & get 15% up to ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on Canara Bank Visa Credit Cards. Other T&Cs may apply.",Canara Bank VISA Classic Credit Card (Visa),
Get 15% discount using Canara Bank Visa Credit Cards,VISACANARACC100,"Pay using Canara Bank Visa Credit Cards & get 15% up to ??100 discount on orders above ??499. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Valid only on Canara Bank Visa Credit Cards. Other T&Cs may apply.",Canara Bank Visa Gold Secured Credit Card (Visa),
,,,,
Get 10% discount using IndusInd Bank Debit Cards,INDUSIMDC,"Pay using IndusInd Bank Debit Cards to get 10% up to ??150 discount on orders above ??1000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Debit Cards. Other T&Cs may apply.",,IndusInd Delights Debit Card
Get 10% discount using IndusInd Bank Debit Cards,INDUSIMDC,"Pay using IndusInd Bank Debit Cards to get 10% up to ??150 discount on orders above ??1000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Debit Cards. Other T&Cs may apply.",,IndusInd Visa Signature Debit Card
Get 10% discount using IndusInd Bank Debit Cards,INDUSIMDC,"Pay using IndusInd Bank Debit Cards to get 10% up to ??150 discount on orders above ??1000. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user during the offer. Valid only on IndusInd Bank Debit Cards. Other T&Cs may apply.",,IndusInd World Delights Debit Card
Get 10% discount using select HSBC Credit Cards,HSBC100,"Pay using select HSBC Credit Cards & get 10% up to ??100 discount on orders above ??749. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Applicable once per user per month. Offer valid on select HSBC Credit Cards; not valid on HSBC Live+/Cashback Credit Card. Other T&Cs may apply.",HSBC Premier Mastercard Credit Card,
